668.437211
698.070701
656.702139
646.864409
644.431247
645.482891
643.990920
644.772555
644.236243
643.800807
645.977776
645.453202
644.905018
646.519474
646.779886
661.573107
644.778014
644.892818
645.640365
644.571859
646.433663
647.589788
